month,street,direction,from_intersection,to_intersection,day_type,time_period,baseline_travel_time,average_travel_time
Jul '18,Jarvis,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.5,4.6
Jul '18,Jarvis,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.3,4.5
Jul '18,Jarvis,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.8,3.7
Jul '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.3,12.4
Jul '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.6,12.7
Jul '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),14.0,15.0
Jul '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),16.4,16.6
Jul '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),14.5,13.9
Jul '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),13.1,12.7
Jul '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),9.5,9.6
Jul '18,Queen,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),10.5,11.3
Jul '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),11.7,11.9
Jul '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),12.5,13.4
Jul '18,Queen,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.3,16.6
Jul '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.6,14.4
Jul '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),12.6,12.3
Jul '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),8.6,9.4
Jul '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),8.8,9.3
Jul '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),8.1,8.1
Jul '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),11.4,11.8
Jul '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),14.5,14.4
Jul '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),8.2,9.5
Jul '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),8.2,8.1
Jul '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),6.3,6.9
Jul '18,Spadina,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,5.5
Jul '18,Spadina,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),6.8,6.7
Jul '18,Spadina,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.2,7.2
Jul '18,Spadina,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),12.1,9.3
Jul '18,Spadina,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.9,7.8
Jul '18,Spadina,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.7,6.5
Jul '18,Spadina,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),5.1,5.0
Jul '18,Spadina,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.8,6.3
Jul '18,Spadina,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.5,6.7
Jul '18,Spadina,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),7.1,8.4
Jul '18,Spadina,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),7.8,8.3
Jul '18,Spadina,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,7.6
Jul '18,Spadina,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),6.9,7.3
Jul '18,Spadina,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.9,5.4
Jul '18,University,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),3.0,3.7
Jul '18,University,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),4.2,4.3
Jul '18,University,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.8,5.7
Jul '18,University,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,9.9
Jul '18,University,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),3.0,3.8
Jul '18,University,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.6,4.4
Jul '18,University,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),2.8,3.0
Jul '18,University,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),8.4,7.9
Jul '18,University,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.8
Jul '18,University,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.4,5.7
Jul '18,University,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),5.1,5.9
Jul '18,University,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.0,4.7
Jul '18,University,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.4,4.6
Jul '18,University,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.3,3.7
Jul '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,AM Peak (07:00-10:00),8.4,9.6
Jul '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Evening (19:00-23:00),7.5,8.7
Jul '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Midday (10:00-16:00),9.0,10.6
Jul '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,PM Peak (16:00-19:00),10.9,11.7
Jul '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Afternoon (12:00-17:00),9.0,9.0
Jul '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Evening (17:00-23:00),7.3,7.1
Jul '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Morning (08:00-12:00),7.5,8.0
Jul '18,Yonge,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,6.0
Jul '18,Yonge,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),7.3,7.6
Jul '18,Yonge,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.0,7.7
Jul '18,Yonge,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,10.6
Jul '18,Yonge,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.8,8.8
Jul '18,Yonge,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.2,9.3
Jul '18,Yonge,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.9,6.6
Jul '18,Yonge,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),6.9,6.7
Jul '18,Yonge,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.8,7.9
Jul '18,Yonge,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),8.3,9.0
Jul '18,Yonge,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),8.1,9.7
Jul '18,Yonge,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,9.9
Jul '18,Yonge,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),7.6,10.0
Jul '18,Yonge,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.3,5.1
Aug '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.2,10.0
Aug '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),10.0,11.1
Aug '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.3,13.4
Aug '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.5,19.3
Aug '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),9.8,10.1
Aug '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),9.5,10.2
Aug '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),6.6,6.9
Aug '18,Bathurst,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.1,5.0
Aug '18,Bathurst,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),5.2,6.3
Aug '18,Bathurst,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.9,5.8
Aug '18,Bathurst,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),7.0,8.5
Aug '18,Bathurst,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.7,6.0
Aug '18,Bathurst,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),5.0,5.8
Aug '18,Bathurst,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.1,4.4
Aug '18,Bathurst,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.3,5.3
Aug '18,Bathurst,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),5.4,6.0
Aug '18,Bathurst,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.6,6.4
Aug '18,Bathurst,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),6.1,6.3
Aug '18,Bathurst,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),5.5,6.0
Aug '18,Bathurst,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),5.3,5.9
Aug '18,Bathurst,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),4.2,4.4
Aug '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.6,10.1
Aug '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.7,11.7
Aug '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.2,12.8
Aug '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),13.7,15.0
Aug '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),13.3,13.0
Aug '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.9,13.1
Aug '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.8,8.3
Aug '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),9.4,9.4
Aug '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),12.3,11.7
Aug '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),13.8,13.4
Aug '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.1,14.7
Aug '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.9,13.2
Aug '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),14.1,13.3
Aug '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),9.4,9.1
Aug '18,Front,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.9,12.2
Aug '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.5,13.1
Aug '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),11.8,13.7
Aug '18,Front,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.3,21.1
Aug '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),11.1,12.5
Aug '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.4,14.1
Aug '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.5,9.9
Aug '18,Front,Westbound,Yonge,Bathurst,Weekday,AM Peak (07:00-10:00),9.0,10.4
Aug '18,Front,Westbound,Yonge,Bathurst,Weekday,Evening (19:00-23:00),10.1,12.0
Aug '18,Front,Westbound,Yonge,Bathurst,Weekday,Midday (10:00-16:00),9.7,12.3
Aug '18,Front,Westbound,Yonge,Bathurst,Weekday,PM Peak (16:00-19:00),14.3,17.7
Aug '18,Front,Westbound,Yonge,Bathurst,Weekend,Afternoon (12:00-17:00),8.9,11.3
Aug '18,Front,Westbound,Yonge,Bathurst,Weekend,Evening (17:00-23:00),10.4,12.1
Aug '18,Front,Westbound,Yonge,Bathurst,Weekend,Morning (08:00-12:00),8.5,8.3
Aug '18,Jarvis,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),4.1,4.4
Aug '18,Jarvis,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),3.9,4.4
Aug '18,Jarvis,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),6.0,6.2
Aug '18,Jarvis,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),8.5,7.3
Aug '18,Jarvis,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.6,5.1
Aug '18,Jarvis,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.7,4.4
Aug '18,Jarvis,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),3.8,4.1
Aug '18,Jarvis,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),4.7,5.2
Aug '18,Jarvis,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.7
Aug '18,Jarvis,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.3,5.8
Aug '18,Jarvis,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),4.8,6.8
Aug '18,Jarvis,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.5,5.0
Aug '18,Jarvis,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.3,4.9
Aug '18,Jarvis,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.8,4.1
Aug '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.3,12.3
Aug '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.6,13.2
Aug '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),14.0,15.1
Aug '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),16.4,17.2
Aug '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),14.5,16.0
Aug '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),13.1,14.7
Aug '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),9.5,10.1
Aug '18,Queen,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),10.5,10.9
Aug '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),11.7,12.5
Aug '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),12.5,14.0
Aug '18,Queen,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.3,17.1
Aug '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.6,15.0
Aug '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),12.6,14.3
Aug '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),8.6,10.0
Aug '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),8.8,9.1
Aug '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),8.1,9.3
Aug '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),11.4,12.9
Aug '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),14.5,16.1
Aug '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),8.2,9.5
Aug '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),8.2,8.8
Aug '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),6.3,7.1
Aug '18,Spadina,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,5.7
Aug '18,Spadina,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),6.8,6.8
Aug '18,Spadina,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.2,8.1
Aug '18,Spadina,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),12.1,11.6
Aug '18,Spadina,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.9,8.6
Aug '18,Spadina,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.7,8.0
Aug '18,Spadina,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),5.1,5.6
Aug '18,Spadina,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.8,5.9
Aug '18,Spadina,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.5,7.1
Aug '18,Spadina,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),7.1,7.7
Aug '18,Spadina,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),7.8,8.6
Aug '18,Spadina,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,8.0
Aug '18,Spadina,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),6.9,7.6
Aug '18,Spadina,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.9,5.4
Aug '18,University,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),3.0,3.6
Aug '18,University,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),4.2,4.7
Aug '18,University,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.8,6.0
Aug '18,University,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,11.6
Aug '18,University,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),3.0,3.6
Aug '18,University,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.6,4.4
Aug '18,University,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),2.8,3.0
Aug '18,University,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),8.4,7.6
Aug '18,University,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.9
Aug '18,University,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.4,5.7
Aug '18,University,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),5.1,5.5
Aug '18,University,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.0,4.9
Aug '18,University,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.4,5.0
Aug '18,University,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.3,4.0
Aug '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,AM Peak (07:00-10:00),8.4,9.3
Aug '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Evening (19:00-23:00),7.5,8.5
Aug '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Midday (10:00-16:00),9.0,10.7
Aug '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,PM Peak (16:00-19:00),10.9,13.3
Aug '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Afternoon (12:00-17:00),9.0,9.1
Aug '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Evening (17:00-23:00),7.3,8.3
Aug '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Morning (08:00-12:00),7.5,8.3
Aug '18,Yonge,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,6.1
Aug '18,Yonge,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),7.3,7.6
Aug '18,Yonge,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.0,8.2
Aug '18,Yonge,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,11.3
Aug '18,Yonge,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.8,10.7
Aug '18,Yonge,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.2,9.3
Aug '18,Yonge,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.9,8.0
Aug '18,Yonge,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),6.9,6.5
Aug '18,Yonge,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.8,8.0
Aug '18,Yonge,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),8.3,8.8
Aug '18,Yonge,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),8.1,9.6
Aug '18,Yonge,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,11.1
Aug '18,Yonge,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),7.6,9.9
Aug '18,Yonge,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.3,6.8
Sep '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.2,10.6
Sep '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),10.0,11.3
Sep '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.3,13.9
Sep '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.5,16.9
Sep '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),9.8,11.0
Sep '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),9.5,11.3
Sep '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),6.6,7.7
Sep '18,Bathurst,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.1,4.8
Sep '18,Bathurst,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),5.2,5.6
Sep '18,Bathurst,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.9,5.4
Sep '18,Bathurst,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),7.0,6.9
Sep '18,Bathurst,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.7,5.4
Sep '18,Bathurst,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),5.0,5.8
Sep '18,Bathurst,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.1,4.2
Sep '18,Bathurst,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.3,5.4
Sep '18,Bathurst,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),5.4,5.8
Sep '18,Bathurst,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.6,6.0
Sep '18,Bathurst,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),6.1,6.1
Sep '18,Bathurst,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),5.5,6.4
Sep '18,Bathurst,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),5.3,6.2
Sep '18,Bathurst,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),4.2,4.4
Sep '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.6,10.9
Sep '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.7,11.7
Sep '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.2,14.0
Sep '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),13.7,15.4
Sep '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),13.3,14.0
Sep '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.9,13.6
Sep '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.8,8.6
Sep '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),9.4,10.8
Sep '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),12.3,12.3
Sep '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),13.8,14.9
Sep '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.1,16.7
Sep '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.9,14.4
Sep '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),14.1,14.1
Sep '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),9.4,9.4
Sep '18,Front,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.9,11.9
Sep '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.5,11.9
Sep '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),11.8,12.8
Sep '18,Front,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.3,18.1
Sep '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),11.1,13.2
Sep '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.4,12.9
Sep '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.5,9.8
Sep '18,Front,Westbound,Yonge,Bathurst,Weekday,AM Peak (07:00-10:00),9.0,9.0
Sep '18,Front,Westbound,Yonge,Bathurst,Weekday,Evening (19:00-23:00),10.1,11.4
Sep '18,Front,Westbound,Yonge,Bathurst,Weekday,Midday (10:00-16:00),9.7,11.2
Sep '18,Front,Westbound,Yonge,Bathurst,Weekday,PM Peak (16:00-19:00),14.3,15.2
Sep '18,Front,Westbound,Yonge,Bathurst,Weekend,Afternoon (12:00-17:00),8.9,12.8
Sep '18,Front,Westbound,Yonge,Bathurst,Weekend,Evening (17:00-23:00),10.4,12.3
Sep '18,Front,Westbound,Yonge,Bathurst,Weekend,Morning (08:00-12:00),8.5,9.0
Sep '18,Jarvis,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),4.1,4.5
Sep '18,Jarvis,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),3.9,4.5
Sep '18,Jarvis,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),6.0,7.0
Sep '18,Jarvis,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),8.5,10.2
Sep '18,Jarvis,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.6,4.8
Sep '18,Jarvis,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.7,4.4
Sep '18,Jarvis,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),3.8,4.0
Sep '18,Jarvis,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),4.7,5.3
Sep '18,Jarvis,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.6
Sep '18,Jarvis,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.3,6.0
Sep '18,Jarvis,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),4.8,8.7
Sep '18,Jarvis,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.5,5.0
Sep '18,Jarvis,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.3,5.0
Sep '18,Jarvis,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.8,4.2
Sep '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.3,12.4
