aggregation_period,int_id,intersection_name,px,classification,dir,period_name,volume
Mar 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,Midday (10:00-16:00),83
Mar 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,Morning (08:00-12:00),36
Mar 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,PM Peak Period (16:00-19:00),128
Mar 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,14 Hour,5992
Mar 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,Afternoon (12:00-17:00),2122
Mar 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,AM Peak Period (07:00-10:00),1607
Mar 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,Evening (17:00-22:00),1933
Mar 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,Midday (10:00-16:00),2293
Mar 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,Morning (08:00-12:00),1920
Mar 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,PM Peak Period (16:00-19:00),1603
Mar 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,14 Hour,5313
Mar 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Afternoon (12:00-17:00),1876
Mar 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,AM Peak Period (07:00-10:00),977
Mar 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Evening (17:00-22:00),2456
Mar 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Midday (10:00-16:00),1906
Mar 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Morning (08:00-12:00),1279
Mar 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,PM Peak Period (16:00-19:00),1921
Mar 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,14 Hour,817
Mar 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Afternoon (12:00-17:00),306
Mar 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,AM Peak Period (07:00-10:00),103
Mar 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Evening (17:00-22:00),479
Mar 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Midday (10:00-16:00),388
Mar 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Morning (08:00-12:00),215
Mar 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,PM Peak Period (16:00-19:00),191
Mar 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,14 Hour,1167
Mar 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Afternoon (12:00-17:00),491
Mar 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,AM Peak Period (07:00-10:00),156
Mar 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Evening (17:00-22:00),558
Mar 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Midday (10:00-16:00),554
Mar 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Morning (08:00-12:00),279
Mar 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,PM Peak Period (16:00-19:00),318
Mar 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,14 Hour,80
Mar 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Afternoon (12:00-17:00),21
Mar 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,AM Peak Period (07:00-10:00),31
Mar 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Evening (17:00-22:00),24
Mar 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Midday (10:00-16:00),26
Mar 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Morning (08:00-12:00),33
Mar 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,PM Peak Period (16:00-19:00),15
Mar 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,14 Hour,37
Mar 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Afternoon (12:00-17:00),16
Mar 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,AM Peak Period (07:00-10:00),4
Mar 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Evening (17:00-22:00),20
Mar 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Midday (10:00-16:00),13
Mar 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Morning (08:00-12:00),5
Mar 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,PM Peak Period (16:00-19:00),17
Mar 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,14 Hour,1458
Mar 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Afternoon (12:00-17:00),438
Mar 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,AM Peak Period (07:00-10:00),426
Mar 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Evening (17:00-22:00),475
Mar 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Midday (10:00-16:00),479
Mar 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Morning (08:00-12:00),495
Mar 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,PM Peak Period (16:00-19:00),454
Mar 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,14 Hour,1084
Mar 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Afternoon (12:00-17:00),327
Mar 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,AM Peak Period (07:00-10:00),250
Mar 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Evening (17:00-22:00),511
Mar 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Midday (10:00-16:00),281
Mar 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Morning (08:00-12:00),263
Mar 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,PM Peak Period (16:00-19:00),472
Mar 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,14 Hour,5526
Mar 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Afternoon (12:00-17:00),1650
Mar 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,AM Peak Period (07:00-10:00),1664
Mar 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Evening (17:00-22:00),1729
Mar 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Midday (10:00-16:00),2186
Mar 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Morning (08:00-12:00),2036
Mar 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,PM Peak Period (16:00-19:00),1070
Mar 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,14 Hour,7618
Mar 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Afternoon (12:00-17:00),3049
Mar 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,AM Peak Period (07:00-10:00),1426
Mar 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Evening (17:00-22:00),2956
Mar 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Midday (10:00-16:00),3330
Mar 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Morning (08:00-12:00),2005
Mar 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,PM Peak Period (16:00-19:00),2060
Mar 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,14 Hour,32
Mar 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Afternoon (12:00-17:00),10
Mar 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,AM Peak Period (07:00-10:00),9
Mar 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Evening (17:00-22:00),9
Mar 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Midday (10:00-16:00),12
Mar 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Morning (08:00-12:00),10
Mar 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,PM Peak Period (16:00-19:00),5
Mar 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,14 Hour,41
Mar 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Afternoon (12:00-17:00),14
Mar 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,AM Peak Period (07:00-10:00),2
Mar 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Evening (17:00-22:00),31
Mar 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Midday (10:00-16:00),12
Mar 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Morning (08:00-12:00),4
Mar 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,PM Peak Period (16:00-19:00),20
Mar 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,14 Hour,127
Mar 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Afternoon (12:00-17:00),31
Mar 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,AM Peak Period (07:00-10:00),54
Mar 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Evening (17:00-22:00),36
Mar 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Midday (10:00-16:00),36
Mar 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Morning (08:00-12:00),55
Mar 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,PM Peak Period (16:00-19:00),24
Mar 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,14 Hour,129
Mar 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Afternoon (12:00-17:00),37
Mar 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,AM Peak Period (07:00-10:00),14
Mar 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Evening (17:00-22:00),82
Mar 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Midday (10:00-16:00),34
Mar 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Morning (08:00-12:00),17
Mar 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,PM Peak Period (16:00-19:00),63
Mar 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,14 Hour,5005
Mar 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Afternoon (12:00-17:00),1267
Mar 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,AM Peak Period (07:00-10:00),1768
Mar 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Evening (17:00-22:00),1454
Mar 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Midday (10:00-16:00),1768
Mar 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Morning (08:00-12:00),2041
Mar 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,PM Peak Period (16:00-19:00),855
Mar 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,14 Hour,4294
Mar 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Afternoon (12:00-17:00),1857
Mar 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,AM Peak Period (07:00-10:00),659
Mar 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Evening (17:00-22:00),1751
Mar 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Midday (10:00-16:00),1788
Mar 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Morning (08:00-12:00),940
Mar 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,PM Peak Period (16:00-19:00),1423
May 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Afternoon (12:00-17:00),34
May 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,AM Peak Period (07:00-10:00),37
May 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Evening (17:00-22:00),96
May 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Morning (08:00-12:00),26
May 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,PM Peak Period (16:00-19:00),129
May 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Afternoon (12:00-17:00),29
May 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,AM Peak Period (07:00-10:00),89
May 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Evening (17:00-22:00),57
May 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Morning (08:00-12:00),61
May 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,PM Peak Period (16:00-19:00),85
May 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Afternoon (12:00-17:00),255
May 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,AM Peak Period (07:00-10:00),387
May 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Evening (17:00-22:00),529
May 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Morning (08:00-12:00),327
May 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,PM Peak Period (16:00-19:00),785
May 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Afternoon (12:00-17:00),217
May 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,AM Peak Period (07:00-10:00),532
May 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Evening (17:00-22:00),446
May 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Morning (08:00-12:00),420
May 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,PM Peak Period (16:00-19:00),663
May 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Afternoon (12:00-17:00),538
May 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,AM Peak Period (07:00-10:00),770
May 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Evening (17:00-22:00),1133
May 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Morning (08:00-12:00),553
May 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,PM Peak Period (16:00-19:00),1671
May 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Afternoon (12:00-17:00),279
May 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,AM Peak Period (07:00-10:00),1801
May 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Evening (17:00-22:00),679
May 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Morning (08:00-12:00),1372
May 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,PM Peak Period (16:00-19:00),958
May 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Afternoon (12:00-17:00),66
May 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,AM Peak Period (07:00-10:00),749
May 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Evening (17:00-22:00),247
May 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Morning (08:00-12:00),637
May 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,PM Peak Period (16:00-19:00),313
May 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Afternoon (12:00-17:00),147
May 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,AM Peak Period (07:00-10:00),255
May 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Evening (17:00-22:00),363
May 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Morning (08:00-12:00),207
May 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,PM Peak Period (16:00-19:00),510
May 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Afternoon (12:00-17:00),116
May 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,AM Peak Period (07:00-10:00),502
May 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Evening (17:00-22:00),248
May 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Morning (08:00-12:00),402
May 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,PM Peak Period (16:00-19:00),364
May 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Afternoon (12:00-17:00),1044
May 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,AM Peak Period (07:00-10:00),3505
May 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Evening (17:00-22:00),2129
May 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Morning (08:00-12:00),2228
May 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,PM Peak Period (16:00-19:00),3173
May 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,Afternoon (12:00-17:00),13
May 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,AM Peak Period (07:00-10:00),72
May 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,Evening (17:00-22:00),57
May 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,Morning (08:00-12:00),50
May 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,PM Peak Period (16:00-19:00),70
May 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,Afternoon (12:00-17:00),43
May 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,AM Peak Period (07:00-10:00),150
May 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,Evening (17:00-22:00),76
May 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,Morning (08:00-12:00),47
May 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,PM Peak Period (16:00-19:00),119
May 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,Afternoon (12:00-17:00),1305
May 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,AM Peak Period (07:00-10:00),1756
May 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,Evening (17:00-22:00),3049
May 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,Morning (08:00-12:00),1476
May 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,PM Peak Period (16:00-19:00),4354
May 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,Afternoon (12:00-17:00),1240
May 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,AM Peak Period (07:00-10:00),1173
May 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,Evening (17:00-22:00),2742
May 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,Morning (08:00-12:00),986
May 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,PM Peak Period (16:00-19:00),3982
May 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,Afternoon (12:00-17:00),577
May 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,AM Peak Period (07:00-10:00),1203
May 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,Evening (17:00-22:00),1105
May 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,Morning (08:00-12:00),922
May 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,PM Peak Period (16:00-19:00),1682
May 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,Afternoon (12:00-17:00),371
May 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,AM Peak Period (07:00-10:00),1240
May 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,Evening (17:00-22:00),751
May 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,Morning (08:00-12:00),933
May 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,PM Peak Period (16:00-19:00),1122
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Afternoon (12:00-17:00),199
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,AM Peak Period (07:00-10:00),261
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Evening (17:00-22:00),751
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Morning (08:00-12:00),222
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,PM Peak Period (16:00-19:00),950
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Afternoon (12:00-17:00),222
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,AM Peak Period (07:00-10:00),414
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Evening (17:00-22:00),814
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Morning (08:00-12:00),345
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,PM Peak Period (16:00-19:00),1036
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,Afternoon (12:00-17:00),185
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,AM Peak Period (07:00-10:00),853
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,Evening (17:00-22:00),480
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,Morning (08:00-12:00),655
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,PM Peak Period (16:00-19:00),665
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,Afternoon (12:00-17:00),1263
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,AM Peak Period (07:00-10:00),2438
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,Evening (17:00-22:00),2526
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,Morning (08:00-12:00),1688
May 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,PM Peak Period (16:00-19:00),3788
May 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,Afternoon (12:00-17:00),115
May 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,AM Peak Period (07:00-10:00),694
May 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,Evening (17:00-22:00),429
May 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,Morning (08:00-12:00),576
May 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,PM Peak Period (16:00-19:00),544
May 2018,13466536,Bay St / Richmond St W,63,Pedestrians,EB,Afternoon (12:00-17:00),559
May 2018,13466536,Bay St / Richmond St W,63,Pedestrians,EB,AM Peak Period (07:00-10:00),1087
May 2018,13466536,Bay St / Richmond St W,63,Pedestrians,EB,Evening (17:00-22:00),1379
May 2018,13466536,Bay St / Richmond St W,63,Pedestrians,EB,Morning (08:00-12:00),882
May 2018,13466536,Bay St / Richmond St W,63,Pedestrians,EB,PM Peak Period (16:00-19:00),1938
May 2018,13466536,Bay St / Richmond St W,63,Pedestrians,WB,Afternoon (12:00-17:00),850
May 2018,13466536,Bay St / Richmond St W,63,Pedestrians,WB,AM Peak Period (07:00-10:00),1197
May 2018,13466536,Bay St / Richmond St W,63,Pedestrians,WB,Evening (17:00-22:00),1718
May 2018,13466536,Bay St / Richmond St W,63,Pedestrians,WB,Morning (08:00-12:00),1006
May 2018,13466536,Bay St / Richmond St W,63,Pedestrians,WB,PM Peak Period (16:00-19:00),2568
May 2018,13466536,Bay St / Richmond St W,63,Vehicles,WB,Afternoon (12:00-17:00),1001
May 2018,13466536,Bay St / Richmond St W,63,Vehicles,WB,AM Peak Period (07:00-10:00),3198
May 2018,13466536,Bay St / Richmond St W,63,Vehicles,WB,Evening (17:00-22:00),1734
May 2018,13466536,Bay St / Richmond St W,63,Vehicles,WB,Morning (08:00-12:00),2110
May 2018,13466536,Bay St / Richmond St W,63,Vehicles,WB,PM Peak Period (16:00-19:00),2735
May 2018,13466630,King St E / Jarvis St,3,Cyclists,EB,Afternoon (12:00-17:00),77
May 2018,13466630,King St E / Jarvis St,3,Cyclists,EB,AM Peak Period (07:00-10:00),59
May 2018,13466630,King St E / Jarvis St,3,Cyclists,EB,Evening (17:00-22:00),210
May 2018,13466630,King St E / Jarvis St,3,Cyclists,EB,Morning (08:00-12:00),49
May 2018,13466630,King St E / Jarvis St,3,Cyclists,EB,PM Peak Period (16:00-19:00),287
May 2018,13466630,King St E / Jarvis St,3,Cyclists,WB,Afternoon (12:00-17:00),30
May 2018,13466630,King St E / Jarvis St,3,Cyclists,WB,AM Peak Period (07:00-10:00),224
May 2018,13466630,King St E / Jarvis St,3,Cyclists,WB,Evening (17:00-22:00),68
May 2018,13466630,King St E / Jarvis St,3,Cyclists,WB,Morning (08:00-12:00),165
May 2018,13466630,King St E / Jarvis St,3,Cyclists,WB,PM Peak Period (16:00-19:00),98
May 2018,13466630,King St E / Jarvis St,3,Pedestrians,EB,Afternoon (12:00-17:00),455
May 2018,13466630,King St E / Jarvis St,3,Pedestrians,EB,AM Peak Period (07:00-10:00),1382
May 2018,13466630,King St E / Jarvis St,3,Pedestrians,EB,Evening (17:00-22:00),1392
May 2018,13466630,King St E / Jarvis St,3,Pedestrians,EB,Morning (08:00-12:00),1134
May 2018,13466630,King St E / Jarvis St,3,Pedestrians,EB,PM Peak Period (16:00-19:00),1847
May 2018,13466630,King St E / Jarvis St,3,Pedestrians,WB,Afternoon (12:00-17:00),743
May 2018,13466630,King St E / Jarvis St,3,Pedestrians,WB,AM Peak Period (07:00-10:00),1261
May 2018,13466630,King St E / Jarvis St,3,Pedestrians,WB,Evening (17:00-22:00),1328
May 2018,13466630,King St E / Jarvis St,3,Pedestrians,WB,Morning (08:00-12:00),1039
May 2018,13466630,King St E / Jarvis St,3,Pedestrians,WB,PM Peak Period (16:00-19:00),2071
May 2018,13466630,King St E / Jarvis St,3,Vehicles,EB,Afternoon (12:00-17:00),76
May 2018,13466630,King St E / Jarvis St,3,Vehicles,EB,AM Peak Period (07:00-10:00),92
May 2018,13466630,King St E / Jarvis St,3,Vehicles,EB,Evening (17:00-22:00),172
May 2018,13466630,King St E / Jarvis St,3,Vehicles,EB,Morning (08:00-12:00),71
May 2018,13466630,King St E / Jarvis St,3,Vehicles,EB,PM Peak Period (16:00-19:00),248
May 2018,13466630,King St E / Jarvis St,3,Vehicles,WB,Afternoon (12:00-17:00),29
May 2018,13466630,King St E / Jarvis St,3,Vehicles,WB,AM Peak Period (07:00-10:00),77
May 2018,13466630,King St E / Jarvis St,3,Vehicles,WB,Evening (17:00-22:00),83
May 2018,13466630,King St E / Jarvis St,3,Vehicles,WB,Morning (08:00-12:00),60
May 2018,13466630,King St E / Jarvis St,3,Vehicles,WB,PM Peak Period (16:00-19:00),112
May 2018,13466743,Bay St / Adelaide St W,62,Cyclists,EB,Afternoon (12:00-17:00),177
May 2018,13466743,Bay St / Adelaide St W,62,Cyclists,EB,AM Peak Period (07:00-10:00),562
May 2018,13466743,Bay St / Adelaide St W,62,Cyclists,EB,Evening (17:00-22:00),656
May 2018,13466743,Bay St / Adelaide St W,62,Cyclists,EB,Morning (08:00-12:00),441
May 2018,13466743,Bay St / Adelaide St W,62,Cyclists,EB,PM Peak Period (16:00-19:00),833
May 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,EB,Afternoon (12:00-17:00),743
May 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,EB,AM Peak Period (07:00-10:00),2282
May 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,EB,Evening (17:00-22:00),1901
May 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,EB,Morning (08:00-12:00),1890
May 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,EB,PM Peak Period (16:00-19:00),2645
May 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,WB,Afternoon (12:00-17:00),966
May 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,WB,AM Peak Period (07:00-10:00),1611
May 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,WB,Evening (17:00-22:00),2116
May 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,WB,Morning (08:00-12:00),1356
